585,7,112,1574,6644,PADHIA SC,21
586,7,112,1574,6645,SARAPADA SC,21
587,7,112,1574,6646,CHINGUDIPOKHARI SC,21
588,7,112,1574,6647,DOVA SC,21
589,7,128,1521,7566,BADAGAMBHARIA,21
590,7,119,1875,7821,Ward No-1,21
591,7,119,1875,7822,Ward No-2,21
592,7,119,1875,7823,Ward No-3,21
593,7,119,1875,7824,Ward No-4,21
594,7,119,1875,7825,Ward No-5,21
595,7,119,1875,7826,Ward No-6,21
596,7,119,1875,7827,Ward No-7,21
597,7,119,1875,7828,Ward No-8,21
598,7,119,1875,7829,Ward No-9,21
599,7,119,1875,7830,Ward No-10,21
600,7,119,1875,7831,Ward No-11,21
601,7,119,1875,7832,Ward No-12,21
602,7,119,1875,7833,Ward No-13,21
603,7,119,1875,7834,Ward No-14,21
604,7,119,1875,7835,Ward No-15,21
605,7,119,1875,7836,Ward No-16,21
606,7,119,1875,7837,Ward No-17,21
607,7,119,1875,7838,Ward No-18,21
608,7,119,1875,7839,Ward No-19,21
609,7,119,1875,7840,Ward No-20,21
610,7,130,1872,7841,Ward No-1,21
611,7,130,1872,7842,Ward No-2,21
612,7,130,1872,7843,Ward No-3,21
613,7,130,1872,7844,Ward No-4,21
614,7,130,1872,7845,Ward No-5,21
615,7,130,1872,7846,Ward No-6,21
616,7,130,1872,7847,Ward No-7,21
617,7,130,1872,7848,Ward No-8,21
618,7,130,1872,7849,Ward No-9,21
619,7,130,1872,7850,Ward No-10,21
620,7,130,1872,7851,Ward No-11,21
621,7,130,1872,7852,Ward No-12,21
622,7,116,1874,7858,Ward No-1,21
623,7,116,1874,7859,Ward No-2,21
624,7,116,1874,7860,Ward No-3,21
625,7,116,1874,7861,Ward No-4,21
626,7,116,1874,7862,Ward No-5,21
627,7,116,1874,7863,Ward No-6,21
628,7,116,1874,7864,Ward No-7,21
629,7,116,1874,7865,Ward No-8,21
630,7,116,1874,7866,Ward No-9,21
631,7,116,1874,7867,Ward No-10,21
632,7,116,1874,7868,Ward No-11,21
633,7,116,1874,7869,Ward No-12,21
634,7,116,1874,7870,Ward No-13,21
635,7,116,1874,7871,Ward No-14,21
636,7,116,1874,7872,Ward No-15,21
637,7,107,1873,7873,Ward No-1,21
638,7,107,1873,7874,Ward No-2,21
639,7,107,1873,7875,Ward No-3,21
640,7,107,1873,7876,Ward No-4,21
641,7,107,1873,7877,Ward No-5,21
642,7,107,1873,7878,Ward No-6,21
643,7,107,1873,7879,Ward No-7,21
644,7,107,1873,7880,Ward No-8,21
645,7,107,1873,7881,Ward No-9,21
646,7,107,1873,7882,Ward No-10,21
647,7,107,1873,7883,Ward No-11,21
648,7,107,1873,7884,Ward No-12,21
649,7,107,1873,7885,Ward No-13,21
650,7,107,1873,7886,Ward No-14,21
651,7,107,1873,7887,Ward No-15,21
652,7,113,1871,8257,JASHIPUR Urban,21
653,7,134,1965,8328,DEBENDRAPUR UPHC-1,21
654,7,134,1965,8329,DEBENDRAPUR UPHC-2,21
655,7,134,1965,8330,DEBENDRAPUR UPHC-3,21
656,7,134,1965,8331,DEBENDRAPUR UPHC-4,21
657,7,118,1964,8332,MUNICIPALITY UPHC-1,21
